trip_id,vehicle_id,region,start_time,end_time,duration_min,mileage_km,idle_after_min
96959,VH-084,North,2024-08-31 04:44:00,2024-08-31 05:47:13.039169,63.22,72.56,97.61
96960,VH-099,Central,2024-11-19 19:54:00,2024-11-19 20:52:15.031484,58.25,50.94,114.55
96961,VH-191,North,2025-03-18 11:22:00,2025-03-18 13:07:09.298846,105.15,128.33,203.69
96962,VH-137,North,2024-06-01 19:11:00,2024-06-01 19:19:05.241581,8.09,6.17,28.21
96963,VH-052,East,2024-07-04 05:40:00,2024-07-04 05:49:52.756365,9.88,10.66,152.22
96964,VH-037,North,2025-03-24 18:24:00,2025-03-24 18:46:13.296604,22.22,25.49,4.73
96965,VH-198,North,2024-11-23 01:28:00,2024-11-23 02:17:23.565993,49.39,61.94,8.32
96966,VH-009,South,2024-06-08 00:20:00,2024-06-08 00:59:00.025236,39.0,45.8,78.36
96967,VH-123,South,2025-02-27 06:35:00,2025-02-27 06:54:16.355770,19.27,21.68,92.58
96968,VH-144,South,2024-08-13 09:03:00,2024-08-13 10:05:01.556498,62.03,60.35,5.89
96969,VH-032,Central,2024-10-20 14:46:00,2024-10-20 15:15:32.680691,29.54,33.39,29.07
96970,VH-102,North,2025-02-17 08:08:00,2025-02-17 08:18:57.227987,10.95,8.72,28.36
96971,VH-112,East,2024-06-27 03:18:00,2024-06-27 04:09:11.299304,51.19,61.99,147.15
96972,VH-003,South,2025-02-04 12:05:00,2025-02-04 12:55:44.070434,50.73,35.62,11.84
96973,VH-142,East,2024-11-30 10:12:00,2024-11-30 10:25:16.252007,13.27,14.98,27.6
96974,VH-021,East,2025-03-01 06:20:00,2025-03-01 06:49:20.607300,29.34,31.72,141.59
96975,VH-072,South,2025-02-17 21:21:00,2025-02-17 21:39:50.292701,18.84,16.2,12.23
96976,VH-116,Central,2025-04-17 02:51:00,2025-04-17 03:44:02.472567,53.04,45.28,92.99
96977,VH-175,East,2024-08-07 14:19:00,2024-08-07 14:25:42.814890,6.71,8.1,54.01
96978,VH-021,Central,2024-12-31 10:32:00,2024-12-31 11:35:28.876823,63.48,49.63,28.58
96979,VH-042,West,2024-10-07 07:51:00,2024-10-07 08:44:49.970964,53.83,58.34,24.66
96980,VH-096,Central,2024-08-07 14:43:00,2024-08-07 15:37:01.669168,54.03,39.16,51.9
96981,VH-145,West,2024-10-15 09:29:00,2024-10-15 10:49:58.172642,80.97,86.71,70.3
96982,VH-040,North,2024-11-16 07:38:00,2024-11-16 09:32:22.748599,114.38,134.67,108.29
96983,VH-058,South,2025-03-09 07:29:00,2025-03-09 07:43:22.604541,14.38,18.1,14.09
96984,VH-115,Central,2024-10-22 14:18:00,2024-10-22 15:04:19.093368,46.32,49.15,76.22
96985,VH-132,South,2025-01-22 18:39:00,2025-01-22 21:39:00.000000,180.0,224.33,216.51
96986,VH-042,Central,2024-05-18 15:06:00,2024-05-18 15:14:52.420446,8.87,10.68,68.72
96987,VH-087,North,2024-12-04 05:25:00,2024-12-04 05:30:22.889581,5.38,4.64,31.22
96988,VH-057,North,2024-12-22 21:22:00,2024-12-22 22:09:25.409525,47.42,59.7,62.21
96989,VH-036,West,2024-05-13 21:45:00,2024-05-13 22:09:05.249621,24.09,22.7,75.9
96990,VH-052,South,2025-02-02 01:04:00,2025-02-02 01:28:57.998714,24.97,19.1,4.8
96991,VH-150,East,2025-01-22 10:22:00,2025-01-22 10:30:40.523909,8.68,11.02,54.41
96992,VH-089,West,2025-03-26 11:31:00,2025-03-26 11:42:59.695544,11.99,12.79,17.68
96993,VH-196,West,2024-11-07 07:28:00,2024-11-07 07:42:15.181333,14.25,15.41,10.71
96994,VH-010,North,2024-10-12 15:07:00,2024-10-12 16:21:37.122323,74.62,60.27,4.87
96995,VH-152,North,2024-06-28 10:35:00,2024-06-28 11:07:45.542720,32.76,24.46,170.31
96996,VH-163,East,2025-01-06 11:16:00,2025-01-06 11:32:55.393916,16.92,16.23,12.68
96997,VH-114,West,2024-07-14 01:31:00,2024-07-14 02:32:03.239045,61.05,46.36,128.73
96998,VH-078,South,2024-08-07 22:18:00,2024-08-07 22:45:39.396190,27.66,24.05,26.02
96999,VH-148,West,2025-02-07 22:30:00,2025-02-07 22:53:17.894810,23.3,30.12,36.98
97000,VH-110,North,2024-08-19 03:47:00,2024-08-19 04:18:54.710960,31.91,29.85,13.68
97001,VH-052,North,2024-08-08 11:38:00,2024-08-08 12:54:39.193569,76.65,73.32,12.21
97002,VH-014,Central,2025-02-27 18:14:00,2025-02-27 19:03:17.329427,49.29,46.21,62.47
97003,VH-167,South,2024-07-14 20:09:00,2024-07-14 20:20:36.878968,11.61,11.7,28.91
97004,VH-073,West,2024-08-30 11:38:00,2024-08-30 11:46:55.626269,8.93,8.2,3.31
97005,VH-162,West,2025-01-07 20:16:00,2025-01-07 20:45:21.747725,29.36,25.41,81.94
97006,VH-084,East,2024-05-19 13:23:00,2024-05-19 14:06:54.061890,43.9,42.18,50.28
97007,VH-067,South,2025-02-17 04:26:00,2025-02-17 04:48:11.713345,22.2,21.13,42.51
97008,VH-112,North,2024-12-08 17:33:00,2024-12-08 17:39:16.714563,6.28,5.41,57.53
97009,VH-103,South,2024-10-11 20:28:00,2024-10-11 20:45:03.052208,17.05,18.61,32.13
97010,VH-012,South,2024-07-15 16:28:00,2024-07-15 16:34:52.353395,6.87,8.71,214.16
97011,VH-042,East,2024-10-16 22:52:00,2024-10-16 23:37:57.255549,45.95,56.81,8.44
97012,VH-159,East,2024-06-25 17:19:00,2024-06-25 17:40:21.191516,21.35,20.28,4.68
97013,VH-199,Central,2024-07-25 08:11:00,2024-07-25 08:54:59.313991,43.99,49.09,73.49
97014,VH-137,North,2025-02-08 10:13:00,2025-02-08 11:24:06.670426,71.11,83.43,11.91
97015,VH-126,East,2024-09-06 05:49:00,2024-09-06 06:07:06.089209,18.1,21.29,22.89
97016,VH-051,North,2025-03-11 12:53:00,2025-03-11 13:43:40.670892,50.68,55.82,162.17
97017,VH-037,East,2025-02-15 10:47:00,2025-02-15 11:08:57.369293,21.96,21.16,22.2
97018,VH-150,Central,2024-08-02 22:55:00,2024-08-02 23:01:41.766701,6.7,6.08,14.28
97019,VH-137,West,2025-02-24 22:56:00,2025-02-24 23:46:28.351102,50.47,59.73,126.64
97020,VH-116,Central,2024-12-18 16:51:00,2024-12-18 17:05:54.423213,14.91,12.82,29.42
97021,VH-192,South,2025-03-10 19:33:00,2025-03-10 19:44:41.782871,11.7,14.61,62.93
97022,VH-063,East,2025-03-30 08:03:00,2025-03-30 10:11:38.111189,128.64,161.45,33.99
97023,VH-085,South,2024-08-31 06:35:00,2024-08-31 06:55:19.311495,20.32,15.7,20.37
97024,VH-073,South,2024-08-27 21:00:00,2024-08-27 21:59:14.002228,59.23,62.7,250.37
97025,VH-140,Central,2025-02-01 06:13:00,2025-02-01 06:23:34.090787,10.57,7.9,215.07
97026,VH-027,West,2024-06-06 12:21:00,2024-06-06 13:02:16.424925,41.27,31.37,116.11
97027,VH-116,Central,2024-11-15 11:57:00,2024-11-15 12:14:55.819013,17.93,19.81,1.65
97028,VH-047,East,2024-06-15 12:10:00,2024-06-15 13:10:50.582307,60.84,52.85,1.55
97029,VH-073,West,2025-03-24 07:14:00,2025-03-24 07:22:05.001502,8.08,7.76,55.41
97030,VH-028,South,2025-01-02 23:09:00,2025-01-02 23:16:49.274826,7.82,9.52,19.18
97031,VH-035,South,2025-04-25 21:56:00,2025-04-25 23:10:34.097261,74.57,73.7,15.35
97032,VH-107,North,2025-02-25 09:24:00,2025-02-25 09:38:46.656175,14.78,17.6,36.44
97033,VH-166,North,2025-03-16 02:36:00,2025-03-16 03:16:17.458999,40.29,46.43,130.17
97034,VH-096,South,2024-05-31 10:03:00,2024-05-31 11:41:32.523726,98.54,112.38,105.4
97035,VH-169,South,2025-02-22 03:08:00,2025-02-22 04:42:11.216571,94.19,70.67,229.83
97036,VH-067,West,2024-10-02 09:31:00,2024-10-02 09:36:26.399755,5.44,4.39,3.05
97037,VH-184,North,2024-07-27 02:56:00,2024-07-27 03:01:48.221941,5.8,4.37,4.98
97038,VH-137,Central,2025-03-27 22:33:00,2025-03-27 22:50:17.698319,17.29,18.07,29.22
97039,VH-131,South,2024-10-13 11:20:00,2024-10-13 12:42:03.704954,82.06,93.2,30.07
97040,VH-051,Central,2024-10-13 13:16:00,2024-10-13 13:21:37.511146,5.63,5.79,9.17
97041,VH-077,West,2024-09-07 22:32:00,2024-09-07 22:37:31.548969,5.53,4.59,19.61
97042,VH-177,East,2025-03-24 18:18:00,2025-03-24 18:26:32.497689,8.54,8.97,32.16
97043,VH-163,South,2024-12-20 03:57:00,2024-12-20 04:12:42.622166,15.71,14.37,39.26
97044,VH-016,West,2024-08-25 02:24:00,2024-08-25 02:45:45.006024,21.75,19.45,206.29
97045,VH-168,South,2025-04-14 17:41:00,2025-04-14 19:05:31.089338,84.52,79.38,26.73
97046,VH-069,West,2025-03-02 10:23:00,2025-03-02 10:30:47.955636,7.8,9.79,32.67
97047,VH-008,East,2025-02-23 23:49:00,2025-02-24 00:16:14.942574,27.25,24.86,59.34
97048,VH-182,South,2024-07-24 02:20:00,2024-07-24 03:34:32.556473,74.54,62.61,11.41
97049,VH-161,South,2024-10-23 10:26:00,2024-10-23 10:58:22.170557,32.37,37.35,80.19
97050,VH-179,East,2024-11-27 19:08:00,2024-11-27 19:32:31.966213,24.53,18.11,11.0
97051,VH-130,West,2025-01-30 12:43:00,2025-01-30 13:20:14.872671,37.25,32.91,30.4
97052,VH-166,South,2025-01-12 12:03:00,2025-01-12 13:09:33.700498,66.56,80.53,12.73
97053,VH-056,West,2024-12-02 13:30:00,2024-12-02 13:52:16.175062,22.27,27.17,55.1
97054,VH-020,East,2025-02-08 07:58:00,2025-02-08 08:10:29.552866,12.49,12.28,11.5
97055,VH-052,East,2024-12-28 04:51:00,2024-12-28 05:57:34.056822,66.57,48.26,24.32
97056,VH-137,West,2024-09-17 00:54:00,2024-09-17 01:18:38.220655,24.64,26.05,186.36
97057,VH-065,West,2024-06-11 12:45:00,2024-06-11 12:56:48.205032,11.8,13.72,176.02
97058,VH-066,West,2025-02-11 04:44:00,2025-02-11 05:07:08.171027,23.14,26.47,12.04
97059,VH-019,East,2024-09-15 05:18:00,2024-09-15 05:43:08.433970,25.14,24.77,97.31
97060,VH-144,East,2024-12-03 03:35:00,2024-12-03 04:11:51.253548,36.85,28.47,92.26
97061,VH-197,West,2024-11-01 08:22:00,2024-11-01 09:03:56.566768,41.94,47.96,1.55
97062,VH-096,West,2025-02-04 23:10:00,2025-02-05 01:06:01.229418,116.02,91.64,47.68
97063,VH-020,West,2025-01-10 17:00:00,2025-01-10 17:39:55.390376,39.92,39.06,82.0
97064,VH-107,South,2025-04-13 12:13:00,2025-04-13 12:56:52.266051,43.87,53.54,8.01
97065,VH-052,East,2024-05-20 19:23:00,2024-05-20 19:47:01.402239,24.02,19.32,16.79
97066,VH-142,South,2025-01-19 15:37:00,2025-01-19 16:49:53.116833,72.89,57.33,77.22
97067,VH-122,East,2025-03-05 22:33:00,2025-03-05 22:43:48.397002,10.81,13.01,42.57
97068,VH-091,Central,2024-05-11 12:15:00,2024-05-11 12:23:25.223742,8.42,10.52,5.54
97069,VH-163,South,2024-07-13 18:36:00,2024-07-13 18:47:54.363254,11.91,13.03,23.87
97070,VH-185,West,2024-06-08 23:20:00,2024-06-08 23:49:19.539630,29.33,20.6,48.81
97071,VH-122,East,2025-01-16 22:35:00,2025-01-16 23:21:23.308010,46.39,45.63,165.59
97072,VH-162,Central,2025-01-28 21:05:00,2025-01-28 21:39:47.017655,34.78,43.96,33.55
97073,VH-187,West,2024-07-01 13:57:00,2024-07-01 14:16:35.719554,19.6,23.12,0.77
97074,VH-080,East,2024-10-18 23:23:00,2024-10-18 23:36:43.869847,13.73,17.03,56.8
97075,VH-156,North,2024-07-31 08:57:00,2024-07-31 10:13:05.653536,76.09,63.18,29.88
97076,VH-171,North,2025-01-28 09:04:00,2025-01-28 11:47:26.903546,163.45,146.53,102.53
97077,VH-163,Central,2025-03-17 04:28:00,2025-03-17 05:11:14.953404,43.25,36.21,3.43
97078,VH-143,South,2024-12-06 13:55:00,2024-12-06 14:18:45.435725,23.76,24.1,172.57
97079,VH-003,Central,2024-09-07 23:22:00,2024-09-07 23:53:14.402021,31.24,30.48,8.2
97080,VH-155,West,2024-11-13 15:59:00,2024-11-13 16:06:15.532011,7.26,5.64,19.93
97081,VH-127,South,2025-02-17 07:06:00,2025-02-17 07:12:05.555602,6.09,4.75,39.47
97082,VH-115,Central,2024-06-22 11:47:00,2024-06-22 12:14:50.529807,27.84,27.64,59.51
97083,VH-004,Central,2024-05-31 07:56:00,2024-05-31 08:03:09.879875,7.16,8.61,22.42
97084,VH-150,North,2024-11-01 03:07:00,2024-11-01 03:53:16.536722,46.28,42.68,29.86
97085,VH-069,West,2024-12-06 17:43:00,2024-12-06 20:01:26.819643,138.45,170.34,17.09
97086,VH-105,South,2025-04-05 15:01:00,2025-04-05 17:29:11.928372,148.2,110.2,5.43
97087,VH-023,North,2025-04-12 01:55:00,2025-04-12 02:52:59.295106,57.99,56.48,118.01
97088,VH-141,North,2025-03-23 19:04:00,2025-03-23 19:56:22.630689,52.38,45.71,16.46
97089,VH-060,East,2024-08-01 09:24:00,2024-08-01 09:29:59.316254,5.99,7.53,315.53
97090,VH-027,West,2025-02-17 12:22:00,2025-02-17 12:33:41.653161,11.69,13.76,36.59
97091,VH-119,North,2024-09-19 00:35:00,2024-09-19 00:52:06.054402,17.1,20.15,10.93
97092,VH-050,East,2024-10-03 22:11:00,2024-10-03 23:34:37.719480,83.63,71.45,31.56
97093,VH-012,West,2024-07-29 20:01:00,2024-07-29 20:10:26.397919,9.44,8.74,260.96
97094,VH-138,West,2025-03-11 08:17:00,2025-03-11 08:25:30.710800,8.51,9.46,27.98
97095,VH-049,South,2024-09-05 11:02:00,2024-09-05 11:43:34.639314,41.58,46.47,74.24
97096,VH-107,West,2025-02-07 10:07:00,2025-02-07 10:21:22.381658,14.37,16.5,134.96
97097,VH-035,Central,2024-09-15 12:48:00,2024-09-15 13:12:07.091377,24.12,19.79,5.81
97098,VH-166,West,2025-01-30 12:13:00,2025-01-30 13:05:08.254297,52.14,67.42,133.13
97099,VH-182,North,2025-02-15 09:34:00,2025-02-15 09:53:26.567941,19.44,24.19,21.22
97100,VH-120,Central,2024-10-05 09:32:00,2024-10-05 09:53:04.011659,21.07,25.67,30.59
97101,VH-020,North,2024-06-07 19:58:00,2024-06-07 20:13:23.611142,15.39,18.14,9.85
97102,VH-012,North,2025-04-04 15:29:00,2025-04-04 16:27:04.278929,58.07,56.77,5.42
97103,VH-003,North,2024-06-24 00:29:00,2024-06-24 02:22:13.136122,113.22,146.02,13.12
97104,VH-002,East,2024-09-30 18:33:00,2024-09-30 18:53:07.860620,20.13,14.72,22.77
97105,VH-022,South,2025-02-01 18:55:00,2025-02-01 19:29:11.223899,34.19,35.6,30.33
97106,VH-035,East,2024-05-31 02:07:00,2024-05-31 02:25:07.951103,18.13,13.22,241.42
97107,VH-009,North,2024-10-19 05:56:00,2024-10-19 06:35:49.293903,39.82,29.58,113.52
97108,VH-087,West,2024-11-15 22:48:00,2024-11-15 23:22:39.036215,34.65,34.63,108.33
97109,VH-017,West,2025-04-01 04:15:00,2025-04-01 05:30:52.677698,75.88,88.25,1.25
97110,VH-142,North,2024-07-18 03:24:00,2024-07-18 04:16:22.302358,52.37,66.03,71.14
97111,VH-160,West,2024-05-16 13:32:00,2024-05-16 14:04:34.121522,32.57,33.52,49.54
97112,VH-187,East,2024-05-13 13:50:00,2024-05-13 14:03:16.793005,13.28,11.07,62.78
97113,VH-104,West,2025-01-22 15:21:00,2025-01-22 15:38:50.200341,17.84,17.67,21.47
97114,VH-186,South,2024-09-13 09:06:00,2024-09-13 09:13:08.196453,7.14,5.99,11.42
97115,VH-036,North,2024-11-01 20:08:00,2024-11-01 20:24:38.836895,16.65,15.91,62.74
97116,VH-161,Central,2024-07-18 08:23:00,2024-07-18 08:30:08.626835,7.14,6.22,69.95
97117,VH-064,South,2024-11-04 07:35:00,2024-11-04 08:02:10.937087,27.18,21.15,9.52
97118,VH-141,West,2025-03-31 14:05:00,2025-03-31 14:20:37.806429,15.63,11.24,14.78
97119,VH-162,North,2025-02-06 19:06:00,2025-02-06 19:26:55.987705,20.93,24.87,14.16
97120,VH-133,Central,2024-07-21 09:43:00,2024-07-21 10:17:25.469917,34.42,43.56,88.4
97121,VH-198,South,2024-06-15 20:18:00,2024-06-15 20:27:03.677220,9.06,11.32,16.56
97122,VH-161,West,2025-04-21 15:58:00,2025-04-21 16:11:38.175844,13.64,12.38,173.61
97123,VH-133,West,2024-10-03 12:57:00,2024-10-03 13:16:13.523877,19.23,17.29,5.23
97124,VH-111,North,2024-08-19 02:24:00,2024-08-19 02:40:32.393779,16.54,18.23,228.36
97125,VH-200,West,2024-05-11 14:45:00,2024-05-11 15:07:19.869667,22.33,21.3,56.16
97126,VH-018,North,2024-07-02 13:00:00,2024-07-02 13:31:12.746264,31.21,39.84,159.42
97127,VH-089,Central,2024-10-04 15:18:00,2024-10-04 15:32:52.430515,14.87,10.59,15.19
97128,VH-018,East,2025-04-09 15:46:00,2025-04-09 16:32:42.702921,46.71,36.66,18.88
97129,VH-154,North,2024-10-30 19:03:00,2024-10-30 19:32:32.659196,29.54,24.8,293.08
97130,VH-084,South,2024-12-17 23:30:00,2024-12-17 23:37:44.847560,7.75,6.34,10.92
97131,VH-020,East,2024-10-05 10:46:00,2024-10-05 11:26:12.137046,40.2,36.36,76.43
97132,VH-103,East,2025-01-27 08:04:00,2025-01-27 09:26:11.891459,82.2,97.98,37.85
97133,VH-104,South,2024-07-30 05:58:00,2024-07-30 06:28:21.647088,30.36,30.7,1.44
97134,VH-125,East,2024-07-24 08:29:00,2024-07-24 08:55:54.712869,26.91,25.83,14.45
97135,VH-084,East,2024-11-16 15:19:00,2024-11-16 15:26:01.971189,7.03,8.67,26.84
97136,VH-109,South,2024-11-14 04:49:00,2024-11-14 04:58:50.148985,9.84,9.81,8.75
97137,VH-004,South,2024-10-19 10:15:00,2024-10-19 12:51:50.293419,156.84,163.36,111.34
97138,VH-022,North,2025-04-29 03:46:00,2025-04-29 04:13:39.084499,27.65,25.8,39.58
97139,VH-127,North,2025-02-03 21:00:00,2025-02-03 21:24:59.846801,25.0,18.52,121.67
97140,VH-085,North,2024-12-13 05:30:00,2024-12-13 07:09:47.068573,99.78,95.19,66.51
97141,VH-009,East,2024-11-06 18:05:00,2024-11-06 19:03:49.378980,58.82,60.0,95.64
97142,VH-187,North,2024-11-17 05:18:00,2024-11-17 05:30:44.468572,12.74,10.75,4.86
97143,VH-033,East,2024-09-03 06:28:00,2024-09-03 07:40:22.609813,72.38,61.15,81.99
97144,VH-105,East,2025-01-06 21:14:00,2025-01-06 23:15:47.627561,121.79,115.6,68.76
97145,VH-007,East,2025-03-13 12:27:00,2025-03-13 13:25:50.899881,58.85,74.79,69.93
97146,VH-161,South,2024-09-02 00:54:00,2024-09-02 01:31:00.477296,37.01,40.5,8.25
97147,VH-066,Central,2025-04-23 12:39:00,2025-04-23 12:45:47.808145,6.8,8.29,25.56
97148,VH-200,Central,2024-10-18 15:28:00,2024-10-18 16:56:11.323894,88.19,78.83,7.91
97149,VH-097,West,2024-07-26 15:27:00,2024-07-26 15:34:41.206990,7.69,6.75,32.19
97150,VH-187,East,2024-05-31 20:38:00,2024-05-31 20:47:21.842536,9.36,7.21,12.41
97151,VH-035,East,2024-12-09 01:39:00,2024-12-09 01:51:49.838585,12.83,11.55,6.55
97152,VH-093,North,2024-10-01 21:37:00,2024-10-01 22:21:24.817508,44.41,44.2,2.62
97153,VH-160,East,2025-04-15 10:14:00,2025-04-15 10:23:36.365893,9.61,10.47,58.04
97154,VH-001,North,2024-10-27 03:03:00,2024-10-27 03:35:11.857024,32.2,39.59,38.82
97155,VH-117,North,2025-02-08 12:40:00,2025-02-08 13:39:33.943359,59.57,47.31,70.99
97156,VH-095,Central,2024-11-22 06:33:00,2024-11-22 07:45:23.673463,72.39,51.96,109.54
97157,VH-180,East,2024-10-21 06:36:00,2024-10-21 07:14:31.732781,38.53,32.55,35.35
97158,VH-035,North,2025-02-28 07:06:00,2025-02-28 08:02:41.566127,56.69,60.17,60.26
97159,VH-040,East,2024-06-14 05:28:00,2024-06-14 05:44:26.472661,16.44,12.96,9.13
97160,VH-172,North,2025-04-22 22:07:00,2025-04-22 22:28:07.677695,21.13,18.22,123.83
97161,VH-039,South,2024-08-11 00:49:00,2024-08-11 01:45:21.719469,56.36,47.38,17.61
97162,VH-020,West,2024-10-08 17:20:00,2024-10-08 17:28:52.628617,8.88,7.46,0.67
97163,VH-097,Central,2025-03-14 02:49:00,2025-03-14 03:26:20.148767,37.34,27.2,35.5
97164,VH-131,South,2024-11-24 05:51:00,2024-11-24 06:14:13.549642,23.23,20.43,50.64
97165,VH-053,Central,2024-09-16 08:18:00,2024-09-16 08:39:42.513798,21.71,27.13,18.31
97166,VH-140,Central,2024-10-22 17:27:00,2024-10-22 18:00:16.386528,33.27,23.82,69.29
97167,VH-136,Central,2024-08-18 08:28:00,2024-08-18 09:16:05.936569,48.1,55.64,195.5
97168,VH-192,Central,2025-04-26 04:04:00,2025-04-26 04:11:36.390474,7.61,8.91,2.61
97169,VH-169,Central,2024-07-18 18:18:00,2024-07-18 19:01:16.814854,43.28,35.87,17.2
97170,VH-111,South,2024-06-26 17:45:00,2024-06-26 17:53:09.124253,8.15,7.82,4.5
97171,VH-122,Central,2025-02-03 22:04:00,2025-02-03 23:10:54.216982,66.9,61.28,74.01
97172,VH-139,North,2024-10-10 19:06:00,2024-10-10 19:29:15.489366,23.26,29.41,74.59
97173,VH-026,South,2025-03-19 00:57:00,2025-03-19 01:15:22.767101,18.38,15.24,0.38
97174,VH-038,Central,2025-04-25 16:37:00,2025-04-25 18:01:55.143759,84.92,94.27,9.67
97175,VH-133,West,2025-04-20 15:36:00,2025-04-20 16:40:07.654789,64.13,58.55,63.24
97176,VH-032,East,2025-01-17 02:59:00,2025-01-17 03:13:54.932229,14.92,19.23,5.01
97177,VH-197,South,2025-01-19 08:17:00,2025-01-19 08:49:36.648650,32.61,40.95,245.85
97178,VH-112,North,2024-06-27 11:43:00,2024-06-27 11:54:10.928361,11.18,13.97,66.15
97179,VH-143,North,2024-05-12 19:34:00,2024-05-12 20:08:01.471514,34.02,38.47,36.86
97180,VH-189,West,2024-07-03 14:40:00,2024-07-03 14:51:45.628223,11.76,11.56,22.36
97181,VH-107,East,2025-02-20 10:39:00,2025-02-20 11:02:36.369625,23.61,22.37,39.65
97182,VH-052,East,2024-07-18 00:48:00,2024-07-18 01:23:24.495751,35.41,43.96,101.43
97183,VH-113,Central,2024-12-23 22:43:00,2024-12-23 23:21:45.467026,38.76,37.49,53.93
97184,VH-126,East,2024-08-29 11:43:00,2024-08-29 12:02:45.851422,19.76,20.08,8.82
97185,VH-028,South,2024-11-17 04:55:00,2024-11-17 05:01:40.283213,6.67,8.01,108.28
97186,VH-147,East,2024-07-06 17:47:00,2024-07-06 18:16:04.806919,29.08,35.91,207.85
97187,VH-054,Central,2024-11-08 22:27:00,2024-11-08 22:35:57.443238,8.96,10.2,119.84
97188,VH-122,North,2024-05-30 11:08:00,2024-05-30 11:40:57.021604,32.95,32.96,29.15
97189,VH-081,East,2025-04-18 12:54:00,2025-04-18 13:45:15.600858,51.26,44.1,53.82
97190,VH-015,Central,2024-08-05 12:55:00,2024-08-05 13:49:41.372160,54.69,51.9,12.05
97191,VH-013,Central,2025-04-29 21:42:00,2025-04-29 21:58:26.875406,16.45,16.6,10.54
97192,VH-023,West,2024-07-12 07:33:00,2024-07-12 08:14:45.247208,41.75,46.08,48.7
97193,VH-080,East,2025-01-02 20:25:00,2025-01-02 21:25:17.826924,60.3,77.73,9.39
97194,VH-190,North,2025-02-19 00:12:00,2025-02-19 00:45:45.577989,33.76,43.65,3.29
97195,VH-025,Central,2024-10-01 11:31:00,2024-10-01 12:04:48.317273,33.81,38.27,27.98
97196,VH-160,East,2024-07-09 03:19:00,2024-07-09 03:37:44.887780,18.75,19.81,68.72
97197,VH-149,South,2024-09-20 05:46:00,2024-09-20 06:14:06.775624,28.11,25.82,55.68
97198,VH-129,South,2025-02-02 04:10:00,2025-02-02 04:39:57.712092,29.96,29.16,61.91
97199,VH-028,North,2025-02-22 16:15:00,2025-02-22 16:32:01.907902,17.03,14.69,35.69
97200,VH-091,South,2025-02-02 22:36:00,2025-02-02 22:45:35.405419,9.59,11.41,116.32
97201,VH-116,Central,2025-04-06 14:56:00,2025-04-06 15:08:38.410916,12.64,12.98,53.86
97202,VH-140,West,2025-03-23 22:07:00,2025-03-23 22:15:08.662488,8.14,10.32,129.29
97203,VH-020,Central,2025-02-25 09:44:00,2025-02-25 10:47:36.591195,63.61,50.29,11.91
97204,VH-108,South,2025-03-04 08:46:00,2025-03-04 09:22:03.262578,36.05,29.18,154.77
97205,VH-083,West,2024-11-01 02:13:00,2024-11-01 02:48:41.096442,35.68,37.67,165.75
97206,VH-051,East,2024-10-20 01:14:00,2024-10-20 02:15:19.792630,61.33,46.36,69.3
97207,VH-154,Central,2024-10-16 17:26:00,2024-10-16 17:57:37.272457,31.62,39.93,101.22
97208,VH-085,North,2024-05-25 20:24:00,2024-05-25 20:38:34.827080,14.58,13.59,14.65
97209,VH-101,North,2025-04-05 11:13:00,2025-04-05 11:29:16.379139,16.27,16.22,117.14
97210,VH-171,West,2025-03-18 18:31:00,2025-03-18 18:57:10.080844,26.17,29.56,104.21
97211,VH-178,South,2025-04-15 11:50:00,2025-04-15 12:15:42.647137,25.71,30.76,45.12
97212,VH-156,West,2024-12-14 04:40:00,2024-12-14 06:24:33.851646,104.56,99.04,129.85
97213,VH-154,South,2025-01-05 03:10:00,2025-01-05 03:30:48.316603,20.81,24.67,3.87
97214,VH-077,North,2025-03-10 18:12:00,2025-03-10 19:45:43.105215,93.72,115.55,12.53
97215,VH-025,South,2024-10-02 19:48:00,2024-10-02 20:58:21.542114,70.36,73.22,96.43
97216,VH-115,South,2024-08-14 11:39:00,2024-08-14 11:52:06.026323,13.1,10.3,37.09
97217,VH-031,South,2025-04-03 03:51:00,2025-04-03 04:10:58.935434,19.98,16.93,70.6
97218,VH-146,West,2024-05-09 06:48:00,2024-05-09 07:55:36.629706,67.61,52.09,24.99
97219,VH-168,East,2024-09-10 16:48:00,2024-09-10 17:11:15.085956,23.25,26.94,64.9
97220,VH-087,Central,2024-06-28 02:24:00,2024-06-28 02:51:29.604420,27.49,22.63,6.0
97221,VH-067,Central,2024-07-17 04:12:00,2024-07-17 04:25:48.367606,13.81,14.87,185.35
97222,VH-191,Central,2025-01-08 07:32:00,2025-01-08 09:00:06.490836,88.11,74.82,4.21
97223,VH-011,Central,2024-11-01 10:46:00,2024-11-01 11:00:10.321314,14.17,17.82,4.38
97224,VH-155,South,2025-04-25 17:25:00,2025-04-25 18:17:39.522371,52.66,54.1,77.13
97225,VH-165,Central,2025-04-25 17:03:00,2025-04-25 18:22:50.996179,79.85,56.48,10.88
97226,VH-140,South,2025-02-24 10:10:00,2025-02-24 11:00:56.291193,50.94,44.61,19.02
97227,VH-156,East,2024-09-01 00:41:00,2024-09-01 01:16:18.107624,35.3,42.2,16.31
97228,VH-006,East,2025-03-11 17:21:00,2025-03-11 17:50:08.678589,29.14,24.38,46.49
97229,VH-070,West,2024-08-27 13:50:00,2024-08-27 13:57:28.884888,7.48,6.82,49.32
97230,VH-172,Central,2024-05-25 11:52:00,2024-05-25 12:02:45.512721,10.76,7.96,49.72
